Id,Projectnaamafkorting,Buurtcode,Buurtnaam,Wijkcode,Wijknaam,Gebiedcode,Gebiednaam,Stadsdeelcode,Stadsdeelnaam,Zelfbouw,Socialehuurcorporatie,Plaberumpublicatie,Startbouwgepland,Startbouwgerealiseerd,Socialehuurzelfstperm,Middeldurehuur,Socialekoop,Vrijesectorhuur,Vrijesectorkoop,Vrijesectornb,Onbekend,Jongeren,Studenten,Shonzelfstenoftijdelijk,Onzelfstandig,Tijdelijk,Totaal,Totaalzelfstperm,Peildatum,Geometrie
5738,Centrumeiland blok 2 sociaal 2-01,MK04,Centrumeiland,MK,IJburg-Oost,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-11-01,,62,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,62,62,2023-07-01,"SRID=28992;MULTIPOLYGON (((129496.3298706263 485117.87372748164, 129475.29934638491 485107.63460297184, 129490.1860316447 485077.2932352551, 129500.71924749007 485082.5796249601, 129494.57582080187 485094.85064801853, 129505.30033204696 485100.2473258258, 129496.3298706263 485117.87372748164)))"
5944,Houthaven kavel 7a,EC01,Houthavens-West,EC,Houthavens,GE03,Westerpark,E,West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-07-03,,63,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,63,63,2023-07-01,"SRID=28992;MULTIPOLYGON (((120729.48508000528 489439.5192855367, 120700.9947527482 489473.54303238716, 120671.8940809434 489449.15506865736, 120680.80575709135 489438.5225184641, 120699.22336029787 489453.749502678, 120709.82368536892 489441.21369304333, 120691.40444386141 489425.7530163802, 120700.37746814117 489415.12007606647, 120729.48508000528 489439.5192855367)))"
5987,NDSM-werf West 1 B11 Noordbaak,NB03,NDSM terrein,NB,Noordelijke IJ-oevers-West,GN19,Oud-Noord,N,Noord,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-09-14,,106,30,0,0,71,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,207,207,2023-07-01,"SRID=28992;MULTIPOLYGON (((121108.71615268072 490647.17025032797, 121056.38975247639 490688.03208717366, 121023.56921734786 490645.9759108393, 121076.02510293102 490605.112839574, 121108.71615268072 490647.17025032797)))"
6061,IJburg blok 13a Haveneiland - Bouwen IJ_13a,MJ04,Joris Ivenspleinbuurt,MJ,IJburg-West,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2029-10-09,,0,0,0,0,100,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,100,100,2023-07-01,"SRID=28992;MULTIPOLYGON (((128186.89730708973 485743.45188808383, 128209.82143852352 485723.5108606417, 128257.17982190978 485777.45214571786, 128245.38234825057 485787.75259121467, 128233.80501480057 485774.56347226177, 128237.19475100866 485771.5408977332, 128234.93296615961 485769.0051499853, 128225.27512610372 485758.0532339366, 128216.22020643495 485747.74341306766, 128212.82986284283 485750.65473844716, 128205.49566505585 485742.34952970507, 128200.07136283183 485747.05216856045, 128202.33944423898 485749.4877262263, 128197.39018566985 485753.8539899822, 128186.89730708973 485743.45188808383)))"
6096,Delfland Maassluis/Spoorzone,FP04,Delflandpleinbuurt-West,FP,Westlandgracht,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 1: Verkenning,2026-06-30,,347,69,0,0,0,28,0,n.b.,n.b.,n.b.,n.b.,n.b.,444,444,2023-07-01,"SRID=28992;MULTIPOLYGON (((117470.40221860161 484514.5520511021, 117469.21737413006 484887.65552590654, 117414.02540362853 484887.507820564, 117415.21382309031 484514.5266597806, 117470.40221860161 484514.5520511021)))"
6136,IJburg 2/Buiteneiland - Realiseren woningen Buiteneiland 2de tranche,MK01,Buiteneiland,MK,IJburg-Oost,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2035-01-02,,0,0,0,0,0,0,100,n.b.,n.b.,n.b.,n.b.,n.b.,100,100,2023-07-01,"SRID=28992;MULTIPOLYGON (((129555.96675700608 486430.9557857074, 129576.76909684818 486265.72897792957, 129882.7843449149 486245.6924455044, 129875.41150764225 486484.7416636955, 129840.89592892531 486473.44585250964, 129555.96675700608 486430.9557857074)))"
6166,KK Ringspoorzone Noord,ED01,Kolenkitbuurt-Noord,ED,De Kolenkit,GE04,Bos en Lommer,E,West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2025-01-07,,0,80,0,20,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,100,100,2023-07-01,"SRID=28992;MULTIPOLYGON (((117759.31140025097 488377.16477806354, 117757.20205387197 488458.52962169534, 117736.23406860026 488458.0203321566, 117737.78658676901 488394.0288054283, 117734.99101988322 488383.59061388, 117759.31140025097 488377.16477806354)), ((117748.31838497576 488463.2699973365, 117748.12846452193 488474.1869423544, 117744.32176264719 488474.10441740655, 117744.50579052602 488463.30991280696, 117748.31838497576 488463.2699973365)))"
6217,IJburg 2/Centrumeiland_Tranche 4_Blok 3;Realiseren_sociaal 03-08,MK04,Centrumeiland,MK,IJburg-Oost,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2025-08-11,,50,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,50,50,2023-07-01,"SRID=28992;MULTIPOLYGON (((129614.4812868112 485093.6765332277, 129624.66717705602 485073.8299049141, 129676.5890962149 485100.1449298211, 129662.9927399745 485120.5875314977, 129650.21713968946 485113.7545774787, 129653.387189628 485107.49626510986, 129626.39541699842 485091.9463125668, 129623.22533377167 485098.1935157881, 129614.4812868112 485093.6765332277)))"
6230,Buiksloterham_ Uitvoering Kavel 8,NB05,Buiksloterham-Noord,NB,Noordelijke IJ-oevers-West,GN19,Oud-Noord,N,Noord,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2030-01-01,,41,40,0,0,21,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,102,102,2023-07-01,"SRID=28992;MULTIPOLYGON (((121963.4062311512 490265.7265831058, 121887.63123026206 490314.0803496566, 121844.77786322642 490246.939415216, 121920.61481984523 490198.59571269446, 121963.4062311512 490265.7265831058)))"
6274,Nieuw.Nrd Breehorn Vianney (2),NJ03,Markengouw-Zuid,NJ,Waterlandpleinbuurt,GN20,Noord-Oost,N,Noord,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2025-08-21,,0,0,0,0,0,0,116,n.b.,n.b.,n.b.,n.b.,n.b.,116,116,2023-07-01,"SRID=28992;MULTIPOLYGON (((125774.56753034123 489452.3337167915, 125823.22032288401 489472.1851811377, 125857.80738732105 489392.64675634506, 125809.69127992197 489371.5678267467, 125774.56753034123 489452.3337167915)))"
6334,Zuidas/Beethoven fase 2;Beethoven kavel 2 woningen voorzieningen: bouw,KP01,Zuidas-Noord,KP,Zuidas,GK12,"Buitenveldert, Zuidas",K,Zuid,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2024-10-17,,0,0,0,0,102,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,102,102,2023-07-01,"SRID=28992;MULTIPOLYGON (((120376.7215945294 483796.563603808, 120363.61237662027 483870.8710792231, 120313.70857076743 483868.3282847788, 120325.60757810959 483807.15875743795, 120376.7215945294 483796.563603808)))"
6343,Bongerd deelgebied 4 Realiseren 4B Tunnelzone,NC04,De Bongerd,NC,Tuindorp Oostzaan,GN18,Noord-West,N,Noord,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2024-12-02,,110,0,0,0,0,110,0,n.b.,n.b.,n.b.,n.b.,n.b.,220,220,2023-07-01,"SRID=28992;MULTIPOLYGON (((122169.69590213786 491022.4230185771, 122125.59953832458 491043.96918610256, 122029.38887640124 490962.4951946952, 122037.07865303439 490953.31973356655, 122078.82629914588 490988.64684320166, 122077.48179109309 490990.10231569177, 122085.68827213364 490997.15760549385, 122118.67542202887 491025.09965289256, 122120.03280007429 491023.5328368827, 122128.16364428928 491030.4885592745, 122160.52484311364 491014.58400561684, 122169.69590213786 491022.4230185771)), ((122050.88027737598 490921.8496691774, 122044.404158491 490929.3479628379, 122003.2030703206 490894.4514330466, 122001.91987761096 490895.9176424211, 121955.92717292553 490856.9477539125, 121965.47151166602 490849.30639180524, 122050.88027737598 490921.8496691774)), ((122153.26342101526 491008.4013200394, 122145.51227386319 491017.5770086802, 122133.60440321564 491007.5309059957, 122134.88013291894 491005.9646384717, 122093.68039807932 490971.078476305, 122092.3986098932 490972.75606370857, 122050.77955364448 490937.32783858926, 122058.47688374307 490928.2525034409, 122153.26342101526 491008.4013200394)), ((122028.27357536051 490948.36038135196, 122021.78473485947 490955.98118651746, 121929.32143338802 490877.71086678223, 121938.94062045477 490870.0800771687, 121988.280336306 490911.9203884039, 121987.13392228296 490913.4858279574, 122028.27357536051 490948.36038135196)))"
6423,Entree Gulden Winckel - Bouwen (wrs. gefaseerd),EE01,Bosleeuw,EE,Landlust,GE04,Bos en Lommer,E,West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2025-11-04,,180,180,0,0,0,90,0,n.b.,n.b.,n.b.,n.b.,n.b.,450,450,2023-07-01,"SRID=28992;MULTIPOLYGON (((118175.58626054422 488657.45388339204, 118137.70297668164 488680.1019056476, 118127.87655396722 488659.81307782704, 118142.40112028676 488652.805854249, 118125.13389798359 488619.88794207165, 118137.98175333333 488609.8889722467, 118146.86967898547 488605.7056122208, 118175.58626054422 488657.45388339204)))"
6437,Buiksloterham Kavel 57 - Realisatie Kavel 57,NB04,Buiksloterham-Zuid,NB,Noordelijke IJ-oevers-West,GN19,Oud-Noord,N,Noord,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2029-08-07,,37,36,0,0,0,18,0,n.b.,n.b.,n.b.,n.b.,n.b.,91,91,2023-07-01,"SRID=28992;MULTIPOLYGON (((122290.02445131552 489434.04214173474, 122242.80345345622 489478.3065667979, 122217.97011011752 489439.3050347084, 122189.19367477158 489430.81742388976, 122195.10450847763 489409.63709404715, 122258.29189370974 489381.1776064325, 122267.3258919687 489398.70919641486, 122290.02445131552 489434.04214173474)))"
6550,Centrumeiland blok 7,MK04,Centrumeiland,MK,IJburg-Oost,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-07-03,,0,0,0,0,4,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,4,4,2023-07-01,"SRID=28992;MULTIPOLYGON (((129478.22293916336 484857.2702201734, 129482.68054379639 484848.3458826573, 129493.12504830032 484853.51032266655, 129488.66748709619 484862.44577715156, 129478.22293916336 484857.2702201734)))"
6578,IJburg 2/Buiteneiland - Realiseren woningen Buiteneiland 3de tranche,MK01,Buiteneiland,MK,IJburg-Oost,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2037-01-05,,0,0,0,0,0,0,100,n.b.,n.b.,n.b.,n.b.,n.b.,100,100,2023-07-01,"SRID=28992;MULTIPOLYGON (((130125.42394689213 486425.16085943277, 130385.39800042797 486489.39383454266, 130357.61448143708 486640.743653659, 130127.03205382425 486567.2401454423, 130125.42394689213 486425.16085943277)))"
6672,2e fase Eendrachtsparkbuurt 2a Nieuwe Geus,FB03,Ruys de Beerenbrouckbuurt,FB,Geuzenveld,GF07,"Geuzenveld, Slotermeer",F,Nieuw-West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-09-05,,120,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,120,120,2023-07-01,"SRID=28992;MULTIPOLYGON (((115446.38172931632 488238.174950225, 115446.07174246352 488251.3183870244, 115418.96785350503 488250.8570039791, 115418.99259608903 488262.42885531473, 115445.8938570972 488263.1032747361, 115444.8119641056 488315.8537911254, 115398.02729763425 488315.0051298206, 115398.4243813674 488295.76340714644, 115424.16880722021 488296.54713461525, 115424.7136808616 488278.7396096115, 115398.62183343225 488277.9475399725, 115399.58951815256 488237.32632708474, 115446.38172931632 488238.174950225)), ((115444.32711661207 488339.45798561163, 115443.98212508619 488355.0273857649, 115397.19604357837 488353.95620799926, 115397.47952149369 488338.3761698663, 115444.32711661207 488339.45798561163)))"
6738,Brediuslocatie,EB03,Zaanstraat emplacement,EB,Spaarndammerbuurt/Zeeheldenbuurt,GE03,Westerpark,E,West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2024-01-12,,0,81,0,0,21,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,102,102,2023-07-01,"SRID=28992;MULTIPOLYGON (((119896.89861758333 489347.457611679, 119902.61899323051 489357.31984197436, 119895.18231913258 489363.6038239022, 119851.30134288734 489520.2492304588, 119861.28213844643 489565.3533285197, 119840.18573494078 489566.17128252174, 119833.97330757922 489515.9219829061, 119837.9285392911 489496.8556603499, 119820.20806824381 489492.87619197846, 119788.10165498451 489440.92013291345, 119652.98269181006 489535.92002731544, 119641.50161011925 489529.6488563183, 119896.89861758333 489347.457611679)))"
6837,ZV Kolenkit / Cordaan,ED02,Kolenkitbuurt-Zuid,ED,De Kolenkit,GE04,Bos en Lommer,E,West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2023-10-09,,53,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,53,53,2023-07-01,"SRID=28992;MULTIPOLYGON (((117922.68925397919 487846.97204966197, 117900.80627781441 487852.81124800444, 117899.40595728677 487847.70339937817, 117909.33496844818 487845.0695680137, 117900.70009069768 487812.4213772389, 117911.1799709436 487809.6832667127, 117919.58665170439 487841.8769866963, 117921.28561040372 487841.41914382327, 117922.68925397919 487846.97204966197)))"
6839,Nieuwendam Nrd De Kubus,NJ05,Werengouw-Midden,NJ,Waterlandpleinbuurt,GN20,Noord-Oost,N,Noord,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2024-02-19,,152,0,0,0,105,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,257,257,2023-07-01,"SRID=28992;MULTIPOLYGON (((125469.63831754836 489638.75439314265, 125434.00159212193 489656.5370849537, 125381.5046298222 489551.9263590815, 125417.13919424149 489533.68711015687, 125469.63831754836 489638.75439314265)))"
6858,Amstelkwartier 2 Kavel 7 MOWGLI,MQ05,Amstelkwartier-Noord,MQ,Omval/Overamstel,GM16,Watergraafsmeer,M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2024-12-30,,0,246,0,0,35,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,281,281,2023-07-01,"SRID=28992;MULTIPOLYGON (((122932.8950355955 483403.11468217504, 122880.32961486594 483431.94053903496, 122865.91343605515 483405.5527025216, 122879.08886064966 483398.34592612647, 122885.08979941484 483409.3223618006, 122924.47928333876 483387.6030407399, 122932.8950355955 483403.11468217504)), ((122960.4674532669 483367.88664893905, 122969.97325488029 483382.2897388349, 122937.37719123106 483400.62658814655, 122928.89474002676 483385.33790647425, 122960.4674532669 483367.88664893905)))"
6900,Beethoven kavel 6/7,KP01,Zuidas-Noord,KP,Zuidas,GK12,"Buitenveldert, Zuidas",K,Zuid,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2025-01-13,,0,0,0,74,174,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,248,248,2023-07-01,"SRID=28992;MULTIPOLYGON (((120494.31893980298 483686.90405622934, 120491.22690091303 483712.52838550316, 120447.52244223868 483748.77385910944, 120380.02330833452 483734.99383885774, 120388.0928736429 483680.6608101447, 120494.31893980298 483686.90405622934)))"
6940,Noordzijde E-buurt-Oost kavel 2,TE01,E-buurt,TE,Ganzenhoef e.o.,GT23,Bijlmer-Oost,T,Zuidoost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-10-02,,89,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,89,89,2023-07-01,"SRID=28992;MULTIPOLYGON (((126462.02485994561 482156.3149941495, 126419.37287302405 482207.6326804096, 126405.59339564393 482216.7249543906, 126393.40741987848 482220.8010606321, 126343.07691859824 482195.05632846284, 126387.21692154504 482115.9127973806, 126462.02485994561 482156.3149941495)))"
6951,BSH k1a Klaprozenweg,NB05,Buiksloterham-Noord,NB,Noordelijke IJ-oevers-West,GN19,Oud-Noord,N,Noord,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2024-07-18,,36,48,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,84,84,2023-07-01,"SRID=28992;MULTIPOLYGON (((121952.06392062541 490400.6046241545, 121923.67140402802 490417.8870255616, 121889.51808696159 490365.21684984467, 121916.47040344172 490346.49424832035, 121952.06392062541 490400.6046241545)))"
7037,Zuidas A ~ F.Roeske / Plato,KP01,Zuidas-Noord,KP,Zuidas,GK12,"Buitenveldert, Zuidas",K,Zuid,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2025-03-17,,180,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,180,180,2023-07-01,"SRID=28992;MULTIPOLYGON (((119177.87024018631 483834.0415484447, 119169.59988176082 483933.1300393754, 119111.77371269165 483929.2103790346, 119120.10333511478 483828.1185269167, 119177.87024018631 483834.0415484447)))"
7059,2e fase Eendrachtsparkbuurt 2b,FB03,Ruys de Beerenbrouckbuurt,FB,Geuzenveld,GF07,"Geuzenveld, Slotermeer",F,Nieuw-West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2025-12-29,,0,0,0,0,96,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,96,96,2023-07-01,"SRID=28992;MULTIPOLYGON (((115377.30637698072 488295.3654825173, 115374.47075989364 488349.2428070173, 115302.56617705408 488348.15179147414, 115303.51519296053 488296.8488006663, 115377.30637698072 488295.3654825173)), ((115285.52080679749 488294.5456790267, 115283.97443601614 488347.7450695561, 115216.88008435271 488344.51358424936, 115217.36946206172 488295.4285425433, 115285.52080679749 488294.5456790267)))"
7099,Zuidas/Ravel_ontwikkelveld_2 - Ravel ontwikkelveld 2 fase 2 kavels D E F,KP05,Vivaldi,KP,Zuidas,GK12,"Buitenveldert, Zuidas",K,Zuid,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2027-03-31,,135,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,135,135,2023-07-01,"SRID=28992;MULTIPOLYGON (((120353.64243569388 483259.0745460784, 120321.22375210433 483315.87207972736, 120429.66453476169 483316.85172857915, 120429.44134944765 483266.4490639013, 120353.64243569388 483259.0745460784)))"
7100,Zuidas/Ravel_ontwikkelveld_2 - Ravel ontwikkelveld 2 fase 3 kavels G H,KP05,Vivaldi,KP,Zuidas,GK12,"Buitenveldert, Zuidas",K,Zuid,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2030-09-23,,0,0,0,0,270,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,270,270,2023-07-01,"SRID=28992;MULTIPOLYGON (((120593.83575401558 483302.64963340084, 120536.0180251371 483302.2002282783, 120536.52666524451 483265.2033538061, 120594.81261348327 483263.5752546933, 120593.83575401558 483302.64963340084)), ((120678.66051287638 483193.50025173806, 120725.08254281624 483193.30038202764, 120725.20449818991 483240.35457572027, 120682.87836285817 483240.4258557689, 120678.66051287638 483193.50025173806)), ((120725.28847891389 483262.2848252293, 120725.08070317205 483301.107513465, 120688.41951691743 483301.2507206647, 120684.87234646615 483262.55424807547, 120725.28847891389 483262.2848252293)))"
7119,Havenstraatterrein blok 1,KB02,Schinkelbuurt-Zuid,KB,Schinkelbuurt,GK11,Oud-Zuid,K,Zuid,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2026-03-09,,150,243,0,0,0,104,0,n.b.,n.b.,n.b.,n.b.,n.b.,497,497,2023-07-01,"SRID=28992;MULTIPOLYGON (((118786.5918478168 484639.4716275777, 118749.60107024676 484687.1432727652, 118685.5797434028 484626.30481436296, 118715.34046476524 484586.02950948913, 118786.5918478168 484639.4716275777)), ((118838.87800865064 484679.8126758734, 118814.38463592214 484740.63326434983, 118791.97684214261 484732.6749198727, 118762.19153581018 484703.6298394904, 118803.17379392925 484652.03464315244, 118838.87800865064 484679.8126758734)))"
7124,Osdorpplein Zuid 1.1 / SDK-locatie/ The Mix,FK03,Osdorpplein e.o.,FK,Osdorp-Oost,GF08,Osdorp,F,Nieuw-West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-09-01,,162,16,0,0,350,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,528,528,2023-07-01,"SRID=28992;MULTIPOLYGON (((115498.69428188985 485723.28928298346, 115494.11467291844 485737.5683803188, 115418.90300643945 485712.8014065586, 115423.42801464649 485698.53380267526, 115498.69428188985 485723.28928298346)), ((115518.56701218516 485661.1534010747, 115514.32077682509 485674.53965769865, 115438.30174092656 485649.4450318364, 115442.4811346735 485635.3916290518, 115477.72309340391 485648.1390133894, 115518.56701218516 485661.1534010747)))"
7141,IJburg 2/Buiteneiland - Realiseren woningen Buiteneiland 5de tranche,MK01,Buiteneiland,MK,IJburg-Oost,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2041-01-07,,0,0,0,0,0,0,100,n.b.,n.b.,n.b.,n.b.,n.b.,100,100,2023-07-01,"SRID=28992;MULTIPOLYGON (((130385.39800042797 486489.39383454266, 130384.97879750242 486487.28186085226, 130386.20639501615 486487.5984132647, 130409.130983643 486386.00912583916, 130515.22767384714 486422.3221476757, 130583.42707707883 486713.8364246562, 130357.61448143708 486640.743653659, 130385.39800042797 486489.39383454266)))"
7208,NDSM_Kavel  A4_A7 transformatie bestaande bedrijven - A7': Bouw kavel A7' (voorlopig obv 30-40-30),NB03,NDSM terrein,NB,Noordelijke IJ-oevers-West,GN19,Oud-Noord,N,Noord,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2026-01-23,,95,126,0,0,0,95,0,n.b.,n.b.,n.b.,n.b.,n.b.,316,316,2023-07-01,"SRID=28992;MULTIPOLYGON (((121466.19342142064 490749.38816560985, 121432.00075473779 490706.2562396635, 121345.5134213635 490772.8537211765, 121364.28586581684 490795.6488322984, 121396.69068064699 490772.6302396949, 121410.770013987 490792.07312859304, 121466.19342142064 490749.38816560985)))"
7264,Food Center Amsterdam (1a),EG03,Markthallen,EG,Centrale Markt,GE03,Westerpark,E,West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2025-04-07,,96,0,0,0,0,176,0,n.b.,n.b.,n.b.,n.b.,n.b.,272,272,2023-07-01,"SRID=28992;MULTIPOLYGON (((119401.87245898807 487827.2929563501, 119482.96932777736 487807.64695433347, 119483.02223548875 487807.45485917653, 119410.2119328937 487795.85116208927, 119400.42633564508 487826.97685242887, 119401.87245898807 487827.2929563501)))"
7265,Food Center Amsterdam (1b),EG03,Markthallen,EG,Centrale Markt,GE03,Westerpark,E,West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2025-01-06,,0,0,0,0,0,168,0,n.b.,n.b.,n.b.,n.b.,n.b.,168,168,2023-07-01,"SRID=28992;MULTIPOLYGON (((119482.96932777736 487807.64695433347, 119401.87245898807 487827.2929563501, 119473.26047602016 487842.89745662943, 119482.96932777736 487807.64695433347)))"
7266,Food Center Amsterdam (2),EG03,Markthallen,EG,Centrale Markt,GE03,Westerpark,E,West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2026-01-05,,0,0,0,0,0,151,0,n.b.,n.b.,n.b.,n.b.,n.b.,151,151,2023-07-01,"SRID=28992;MULTIPOLYGON (((119462.59942248798 487883.9322440663, 119452.91295006694 487919.38547422364, 119379.86862288104 487903.44444158935, 119389.72298628496 487872.45172969956, 119462.59942248798 487883.9322440663)))"
7267,Food Center Amsterdam (3),EG03,Markthallen,EG,Centrale Markt,GE03,Westerpark,E,West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2027-02-08,,0,0,0,0,0,217,0,n.b.,n.b.,n.b.,n.b.,n.b.,217,217,2023-07-01,"SRID=28992;MULTIPOLYGON (((119447.50469409622 487952.24871905247, 119437.68389582646 487987.9254911926, 119364.76156422848 487971.7723993197, 119374.62225745502 487940.7462248547, 119447.50469409622 487952.24871905247)))"
7268,Food Center Amsterdam (4),EG03,Markthallen,EG,Centrale Markt,GE03,Westerpark,E,West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2028-01-10,,78,0,0,0,0,23,0,n.b.,n.b.,n.b.,n.b.,n.b.,101,101,2023-07-01,"SRID=28992;MULTIPOLYGON (((119425.27392464963 488024.29969253426, 119415.52064525637 488059.85363392637, 119342.61363878992 488043.8009079242, 119352.40538923672 488012.697292339, 119425.27392464963 488024.29969253426)))"
7269,FoodCenterAmsterdam(5),EG03,Markthallen,EG,Centrale Markt,GE03,Westerpark,E,West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2029-09-03,,0,0,0,0,0,209,0,n.b.,n.b.,n.b.,n.b.,n.b.,209,209,2023-07-01,"SRID=28992;MULTIPOLYGON (((119407.78296020115 488091.6210465898, 119398.02241637657 488127.0749399045, 119325.12395362134 488111.1336862833, 119334.9077598729 488079.9076915766, 119407.78296020115 488091.6210465898)))"
7282,Nieuwendam Nrd IJdoornschool,NJ05,Werengouw-Midden,NJ,Waterlandpleinbuurt,GN20,Noord-Oost,N,Noord,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2024-03-01,,141,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,141,141,2023-07-01,"SRID=28992;MULTIPOLYGON (((125417.12851804569 489340.0810067463, 125508.31115251592 489379.59145818447, 125469.3116230891 489471.62079481885, 125417.12851804569 489340.0810067463)))"
7330,Kenniskwartier kavel 2B,KP03,VU-kwartier,KP,Zuidas,GK12,"Buitenveldert, Zuidas",K,Zuid,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2025-02-17,,107,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,107,107,2023-07-01,"SRID=28992;MULTIPOLYGON (((119469.32285608686 483441.5087378008, 119469.51505707117 483401.8960072641, 119497.87476580459 483402.79367839685, 119485.52815071942 483382.4091398308, 119508.50433369167 483382.46656058985, 119545.4721870928 483445.0674362695, 119469.32285608686 483441.5087378008)))"
7331,Kenniskwartier kavel 2C,KP03,VU-kwartier,KP,Zuidas,GK12,"Buitenveldert, Zuidas",K,Zuid,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2027-06-02,,0,63,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,63,63,2023-07-01,"SRID=28992;MULTIPOLYGON (((119466.40852302182 483340.49851219036, 119485.30326561388 483340.69645195454, 119508.50433369167 483382.46656058985, 119485.52815071942 483382.4091398308, 119476.0702997557 483365.6756973066, 119466.86792988695 483365.51934041944, 119466.65479852377 483354.8391625952, 119466.40852302182 483340.49851219036)))"
7376,Stadswerf Oostenburg kv.12,AK04,Oostenburg,AK,Oostelijke Eilanden/Kadijken,GA02,Centrum-Oost,A,Centrum,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-07-01,,32,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,32,32,2023-07-01,"SRID=28992;MULTIPOLYGON (((123911.90008925468 487163.70046020846, 123894.4000892386 487146.10046020034, 123867.80008921478 487172.00046021474, 123885.40008923094 487189.20046022075, 123911.90008925468 487163.70046020846)))"
